SeqID	genomic_accession	Entrez_Gene_ID	SomaId	Target_Name	Target_longname	UniProt	Organism	Entrez_Gene_Name	Ensembl_Gene_ID	HGNC_ID	seq_type	CHR_protein	coding_region_start	coding_region_end	STRAND	SOURCE	NOTES
19329-31	NC_000011.10	10114.0	SL010523	HIPK3	Homeodomain-interacting protein kinase 3	Q9H422	Human	HIPK3	ENSG00000110422	HGNC:4915	chromosome	11	33256672.0	33357023.0	+	NCBI	
21895-36	NW_025791808.1	101180976.0	SL022648	IFNL4	Interferon lambda-4	K9M1U5	Human	IFNL4		HGNC:44480	fix patch	19	26697.0	29238.0	-	NCBI	
21693-14	NC_000016.10	1012.0	SL007294	CAD13	Cadherin-13	P55290	Human	CDH13	ENSG00000140945	HGNC:1753	chromosome	16	82626969.0	83800640.0	+	NCBI	
22839-23	NC_000016.10	10127.0	SL022856	ZN263	Zinc finger protein 263	O14978	Human	ZNF263	ENSG00000006194	HGNC:13056	chromosome	16	3283491.0	3301401.0	+	NCBI	
11215-6	NC_000016.10	1013.0	SL025808	CAD15:CD	Cadherin-15:Cytoplasmic domain	P55291	Human	CDH15	ENSG00000129910	HGNC:1754	chromosome	16	89171748.0	89195492.0	+	NCBI	
5410-53	NC_000016.10	1013.0	SL025807	CAD15:ECD	Cadherin-15:Extracellular domain	P55291	Human	CDH15	ENSG00000129910	HGNC:1754	chromosome	16	89171748.0	89195492.0	+	NCBI	
5650-9	NC_000002.12	10130.0	SL008205	PDIA6	Protein disulfide-isomerase A6	Q15084	Human	PDIA6	ENSG00000143870	HGNC:30168	chromosome	2	10783391.0	10837712.0	-	NCBI	
24485-32	NC_000023.11	10134.0	SL007264	BAP31	B-cell receptor-associated protein 31	P51572	Human	BCAP31	ENSG00000185825	HGNC:16695	chromosome	23	153700492.0	153724387.0	-	NCBI	
5011-11	NC_000007.14	10135.0	SL003685	PBEF	Nicotinamide phosphoribosyltransferase	P43490	Human	NAMPT	ENSG00000105835	HGNC:30092	chromosome	7	106248298.0	106285888.0	-	NCBI	
19266-35	NC_000005.10	10146.0	SL013328	G3BP1	Ras GTPase-activating protein-binding protein 1	Q13283	Human	G3BP1	ENSG00000145907	HGNC:30292	chromosome	5	151771954.0	151812785.0	+	NCBI	
10851-77	NC_000019.10	10148.0	SL007417	IL27B	Interleukin-27 subunit beta	Q14213	Human	EBI3	ENSG00000105246	HGNC:3129	chromosome	19	4229523.0	4237528.0	+	NCBI	
10767-52	NC_000023.11	10149.0	SL018836	GPR64	G-protein coupled receptor 64	Q8IZP9	Human	ADGRG2	ENSG00000173698	HGNC:4516	chromosome	23	18989307.0	19122956.0	-	NCBI	
16613-3	NC_000008.11	1015.0	SL008898	CAD17	Cadherin-17	Q12864	Human	CDH17	ENSG00000079112	HGNC:1756	chromosome	8	94127162.0	94217278.0	-	NCBI	
24446-65	NC_000013.11	10150.0	SL023663	MBNL2	Muscleblind-like protein 2	Q5VZF2	Human	MBNL2	ENSG00000139793	HGNC:16746	chromosome	13	97141834.0	97394120.0	+	NCBI	
4564-2	NC_000012.12	10154.0	SL006406	PLXC1	Plexin-C1	O60486	Human	PLXNC1	ENSG00000136040	HGNC:9106	chromosome	12	94148577.0	94307675.0	+	NCBI	
25089-21	NC_000019.10	10155.0	SL004941	KRIP-1	Transcription intermediary factor 1-beta	Q13263	Human	TRIM28	ENSG00000130726	HGNC:16384	chromosome	19	58544064.0	58550715.0	+	NCBI	
18876-77	NC_000016.10	10164.0	SL021174	CHST4	Carbohydrate sulfotransferase 4	Q8NCG5	Human	CHST4	ENSG00000140835	HGNC:1972	chromosome	16	71526120.0	71538748.0	+	NCBI	
18274-2	NC_000015.10	10169.0	SL014888	SERF2	Small EDRK-rich factor 2	P84101	Human	SERF2	ENSG00000140264	HGNC:10757	chromosome	15	43777086.0	43796089.0	+	NCBI	
21128-2	NC_000012.12	1017.0	SL003725	CDK2	CDK2	P24941	Human	CDK2	ENSG00000123374	HGNC:1771	chromosome	12	55966830.0	55972789.0	+	NCBI	
17467-1	NC_000002.12	10170.0	SL015172	DHRS9	Dehydrogenase/reductase SDR family member 9	Q9BPW9	Human	DHRS9	ENSG00000073737	HGNC:16888	chromosome	2	169067077.0	169096167.0	+	NCBI	
12976-49	NC_000008.11	10174.0	SL001913	Vinexin b	Vinexin b	O60504	Human	SORBS3	ENSG00000120896	HGNC:30907	chromosome	8	22544973.0	22575788.0	+	NCBI	
23303-131	NC_000002.12	10190.0	SL023347	TXND9	Thioredoxin domain-containing protein 9	O14530	Human	TXNDC9	ENSG00000115514	HGNC:24110	chromosome	2	99306184.0	99336333.0	-	NCBI	
13411-21	NC_000012.12	10193.0	SL020111	RNF41	E3 ubiquitin-protein ligase NRDP1	Q9H4P4	Human	RNF41	ENSG00000181852	HGNC:18401	chromosome	12	56202179.0	56221969.0	-	NCBI	
12696-166	NC_000011.10	10196.0	SL019815	ANM3	Protein arginine N-methyltransferase 3	O60678	Human	PRMT3	ENSG00000185238	HGNC:30163	chromosome	11	20387716.0	20509338.0	+	NCBI	
5204-13	NC_000017.11	10197.0	SL005308	PSME3	Proteasome activator complex subunit 3	P61289	Human	PSME3	ENSG00000131467	HGNC:9570	chromosome	17	42833397.0	42843760.0	+	NCBI	
8654-13	NC_000015.10	102.0	SL025786	ADAM 10:CD	Disintegrin and metalloproteinase domain-containing protein 10:Cytoplasmic domain	O14672	Human	ADAM10	ENSG00000137845	HGNC:188	chromosome	15	58588809.0	58749707.0	-	NCBI	
8405-108	NC_000015.10	102.0	SL025785	ADAM 10:ECD	Disintegrin and metalloproteinase domain-containing protein 10:Extracellular domain	O14672	Human	ADAM10	ENSG00000137845	HGNC:188	chromosome	15	58588809.0	58749707.0	-	NCBI	
19219-71	NC_000016.10	10204.0	SL004942	NTF-2	Nuclear transport factor 2	P61970	Human	NUTF2	ENSG00000102898	HGNC:13722	chromosome	16	67846933.0	67872567.0	+	NCBI	
9372-157	NC_000011.10	10205.0	SL014627	MPZL2	Myelin protein zero-like protein 2	O60487	Human	MPZL2	ENSG00000149573	HGNC:3496	chromosome	11	118253416.0	118264297.0	-	NCBI	
20913-27	NC_000017.11	10209.0	SL022028	EIF1	Eukaryotic translation initiation factor 1	P41567	Human	EIF1	ENSG00000173812	HGNC:3249	chromosome	17	41688885.0	41692668.0	+	NCBI	
20929-4	NC_000003.12	10217.0	SL021996	CTDSL	CTD small phosphatase-like protein	O15194	Human	CTDSPL	ENSG00000144677	HGNC:16890	chromosome	3	37861880.0	37984469.0	+	NCBI	
20929-4	NW_025791771.1	10217.0	SL021996	CTDSL	CTD small phosphatase-like protein	O15194	Human	CTDSPL	ENSG00000144677	HGNC:16890	fix patch	3	434537.0	434935.0	+	NCBI	
6371-50	NC_000001.11	10218.0	SL007014	ANGL7	Angiopoietin-related protein 7	O43827	Human	ANGPTL7	ENSG00000171819	HGNC:24078	chromosome	1	11189355.0	11195981.0	+	NCBI	
14587-16	NC_000012.12	10220.0	SL004345	GDF-11	Growth/differentiation factor 11	O95390	Human	GDF11	ENSG00000135414	HGNC:4216	chromosome	12	55743122.0	55757264.0	+	NCBI	
9735-44	NC_000003.12	10225.0	SL019066	TACT	T-cell surface protein tactile	P40200	Human	CD96	ENSG00000153283	HGNC:16892	chromosome	3	111542197.0	111665996.0	+	NCBI	
14687-6	NC_000019.10	10226.0	SL007972	M6PBP	Perilipin-3	O60664	Human	PLIN3	ENSG00000105355	HGNC:16893	chromosome	19	4838341.0	4867667.0	-	NCBI	
10945-11	NC_000001.11	10228.0	SL006065	Syntaxin-6	Syntaxin-6	O43752	Human	STX6	ENSG00000135823	HGNC:11441	chromosome	1	180972725.0	181022870.0	-	NCBI	
21499-17	NC_000016.10	10229.0	SL022504	COQ7	5-demethoxyubiquinone hydroxylase, mitochondrial	Q99807	Human	COQ7	ENSG00000167186	HGNC:2244	chromosome	16	19067614.0	19083097.0	+	NCBI	
20975-2	NC_000006.12	10231.0	SL021786	RCAN2	Calcipressin-2	Q14206	Human	RCAN2	ENSG00000172348	HGNC:3041	chromosome	6	46220736.0	46491970.0	-	NCBI	
3893-64	NC_000016.10	10232.0	SL001905	Mesothelin	Mesothelin	Q13421	Human	MSLN	ENSG00000102854	HGNC:7371	chromosome	16	760734.0	768865.0	+	NCBI	
13504-147	NC_000001.11	10236.0	SL013259	HNRPR	Heterogeneous nuclear ribonucleoprotein R	O43390	Human	HNRNPR	ENSG00000125944|ENSG00000282958	HGNC:5047	chromosome	1	23304688.0	23344284.0	-	NCBI	
13504-147	NW_014040926.1	10236.0	SL013259	HNRPR	Heterogeneous nuclear ribonucleoprotein R	O43390	Human	HNRNPR	ENSG00000125944|ENSG00000282958	HGNC:5047	novel patch	1	74667.0	114263.0	-	NCBI	
13512-28	NC_000001.11	10236.0	SL013259	HNRPR	Heterogeneous nuclear ribonucleoprotein R	O43390	Human	HNRNPR	ENSG00000125944|ENSG00000282958	HGNC:5047	chromosome	1	23304688.0	23344284.0	-	NCBI	
13512-28	NW_014040926.1	10236.0	SL013259	HNRPR	Heterogeneous nuclear ribonucleoprotein R	O43390	Human	HNRNPR	ENSG00000125944|ENSG00000282958	HGNC:5047	novel patch	1	74667.0	114263.0	-	NCBI	
12534-10	NC_000017.11	10241.0	SL019796	CACO2	Calcium-binding and coiled-coil domain-containing protein 2	Q13137	Human	CALCOCO2	ENSG00000136436	HGNC:29912	chromosome	17	48831035.0	48865245.0	+	NCBI	
24902-84	NC_000014.9	10243.0	SL023226	GEPH	Gephyrin	Q9NQX3	Human	GPHN	ENSG00000171723	HGNC:15465	chromosome	14	66508147.0	67735355.0	+	NCBI	
13599-15	NC_000009.12	10244.0	SL020211	RABEK	Rab9 effector protein with kelch motifs	Q7Z6M1	Human	RABEPK	ENSG00000136933	HGNC:16896	chromosome	9	125200542.0	125234161.0	+	NCBI	
14636-25	NC_000008.11	10247.0	SL005350	Ribonuclease UK114	Ribonuclease UK114	P52758	Human	RIDA	ENSG00000132541	HGNC:16897	chromosome	8	98102344.0	98117171.0	-	NCBI	
20398-60	NC_000007.14	10248.0	SL022180	POP7	Ribonuclease P protein subunit p20	O75817	Human	POP7	ENSG00000172336	HGNC:19949	chromosome	7	100706121.0	100707486.0	+	NCBI	
19506-6	NC_000011.10	10249.0	SL015017	GLYAT	Glycine N-acyltransferase	Q6IB77	Human	GLYAT	ENSG00000149124	HGNC:13734	chromosome	11	58708757.0	58731943.0	-	NCBI	
18291-8	NC_000006.12	1026.0	SL002000	p21	Cyclin-dependent kinase inhibitor 1	P38936	Human	CDKN1A	ENSG00000124762	HGNC:1784	chromosome	6	36676463.0	36687332.0	+	NCBI	
13449-25	NC_000001.11	10262.0	SL020108	SF3B4	Splicing factor 3B subunit 4	Q15427	Human	SF3B4	ENSG00000143368	HGNC:10771	chromosome	1	149923317.0	149927803.0	-	NCBI	
22952-28	NC_000011.10	10263.0	SL014654	CDKA2	Cyclin-dependent kinase 2-associated protein 2	O75956	Human	CDK2AP2	ENSG00000167797	HGNC:30833	chromosome	11	67506497.0	67508162.0	-	NCBI	
18227-3	NC_000011.10	10263.0	SL014654	CDKA2	Cyclin-dependent kinase 2-associated protein 2	O75956	Human	CDK2AP2	ENSG00000167797	HGNC:30833	chromosome	11	67506497.0	67508162.0	-	NCBI	
15436-40	NC_000002.12	10267.0	SL014638	RAMP1	Receptor activity-modifying protein 1	O60894	Human	RAMP1	ENSG00000132329	HGNC:9843	chromosome	2	237858880.0	237912106.0	+	NCBI	
15437-11	NC_000007.14	10268.0	SL008721	RAMP3	Receptor activity-modifying protein 3	O60896	Human	RAMP3	ENSG00000122679	HGNC:9845	chromosome	7	45157791.0	45184250.0	+	NCBI	
3719-2	NC_000012.12	1027.0	SL000076	p27Kip1	Cyclin-dependent kinase inhibitor 1B	P46527	Human	CDKN1B	ENSG00000111276	HGNC:1785	chromosome	12	12717368.0	12722369.0	+	NCBI	
3438-10	NC_000019.10	10272.0	SL009324	FSTL3	Follistatin-related protein 3	O95633	Human	FSTL3	ENSG00000070404	HGNC:3973	chromosome	19	676392.0	683385.0	+	NCBI	
10086-39	NC_000021.9	102724560.0	SL018882	CBS	Cystathionine beta-synthase	P35520	Human	CBS	ENSG00000160200	HGNC:1550	chromosome	21	6444869.0	6468621.0	-	NCBI	
10087-10	NC_000021.9	102724652.0	SL003675	Alpha crystallin A chain	Alpha-crystallin A chain	P02489	Human	CRYAA	ENSG00000160202	HGNC:2388	chromosome	21	6499203.0	6564489.0	+	NCBI	
15615-8	NW_003571060.1	102725035.0	SL019428	LIRB3	Leukocyte immunoglobulin-like receptor subfamily B member 3	O75022	Human	LILRB3	ENSG00000274587|ENSG00000275019|ENSG00000204577	HGNC:6607	alternate scaffold	19	191264.0	198156.0	-	NCBI	
11334-7	NW_003571060.1	102725035.0	SL019428	LIRB3	Leukocyte immunoglobulin-like receptor subfamily B member 3	O75022	Human	LILRB3	ENSG00000274587|ENSG00000275019|ENSG00000204577	HGNC:6607	alternate scaffold	19	191264.0	198156.0	-	NCBI	
10336-3	NC_000016.10	10273.0	SL019100	CHIP	E3 ubiquitin-protein ligase CHIP	Q9UNE7	Human	STUB1	ENSG00000103266	HGNC:11427	chromosome	16	680410.0	682801.0	+	NCBI	
11350-30	NC_000016.10	10273.0	SL019100	CHIP	E3 ubiquitin-protein ligase CHIP	Q9UNE7	Human	STUB1	ENSG00000103266	HGNC:11427	chromosome	16	680410.0	682801.0	+	NCBI	
14260-112	NC_000010.11	10276.0	SL015522	ARHG8	Neuroepithelial cell-transforming gene 1 protein	Q7Z628	Human	NET1	ENSG00000173848	HGNC:14592	chromosome	10	5412557.0	5459056.0	+	NCBI	
12572-236	NC_000014.9	10278.0	SL019783	EFS	Embryonal Fyn-associated substrate	O43281	Human	EFS	ENSG00000100842	HGNC:16898	chromosome	14	23356406.0	23365172.0	-	NCBI	
12830-4	NC_000013.11	10284.0	SL019934	SAP18	Histone deacetylase complex subunit SAP18	O00422	Human	SAP18	ENSG00000150459	HGNC:10530	chromosome	13	21140119.0	21149097.0	+	NCBI	
17805-35	NC_000010.11	10285.0	SL020971	SPF30	Survival of motor neuron-related-splicing factor 30	O75940	Human	SMNDC1	ENSG00000119953	HGNC:16900	chromosome	10	110290730.0	110304920.0	-	NCBI	
12713-365	NC_000020.11	10287.0	SL014816	RGS19	Regulator of G-protein signaling 19	P49795	Human	RGS19	ENSG00000171700	HGNC:13735	chromosome	20	64073181.0	64079964.0	-	NCBI	
5091-28	NW_003571054.1	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	alternate scaffold	19	248553.0	255849.0	-	NCBI	
5091-28	NW_003571060.1	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	alternate scaffold	19	248796.0	288281.0	-	NCBI	
5091-28	NW_003571061.2	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	alternate scaffold	19	248808.0	256104.0	-	NCBI	
5091-28	NC_000019.10	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	chromosome	19	54273812.0	54281110.0	-	NCBI	
5091-28	NT_187693.1	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	alternate scaffold	19	248780.0	256079.0	-	NCBI	
5633-65	NW_003571054.1	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	alternate scaffold	19	248553.0	255849.0	-	NCBI	
5633-65	NW_003571060.1	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	alternate scaffold	19	248796.0	288281.0	-	NCBI	
5633-65	NW_003571061.2	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	alternate scaffold	19	248808.0	256104.0	-	NCBI	
5633-65	NC_000019.10	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	chromosome	19	54273812.0	54281110.0	-	NCBI	
5633-65	NT_187693.1	10288.0	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	alternate scaffold	19	248780.0	256079.0	-	NCBI	
12701-1	NC_000003.12	10289.0	SL019791	EIF1B	Eukaryotic translation initiation factor 1b	O60739	Human	EIF1B	ENSG00000114784	HGNC:30792	chromosome	3	40309707.0	40312424.0	+	NCBI	
11582-63	NC_000016.10	10294.0	SL007975	DNJA2	DnaJ homolog subfamily A member 2	O60884	Human	DNAJA2	ENSG00000069345	HGNC:14884	chromosome	16	46955362.0	46973674.0	-	NCBI	
21477-105	NC_000004.12	10296.0	SL015039	MAEA	Macrophage erythroblast attacher	Q7L5Y9	Human	MAEA	ENSG00000090316	HGNC:13731	chromosome	4	1289891.0	1340137.0	+	NCBI	
13719-19	NC_000019.10	10298.0	SL020219	PAK4	Serine/threonine-protein kinase PAK 4	O96013	Human	PAK4	ENSG00000130669	HGNC:16059	chromosome	19	39125786.0	39182816.0	+	NCBI	
9874-28	NC_000009.12	1030.0	SL003758	p15-INK4b	Cyclin-dependent kinase 4 inhibitor B	P42772	Human	CDKN2B	ENSG00000147883	HGNC:1788	chromosome	9	22002903.0	22009313.0	-	NCBI	
13589-10	NC_000005.10	10307.0	SL025798	APBB3:PID 2	Amyloid beta A4 precursor protein-binding family B member 3:Phosphotyrosine Interaction Domain 2, Isoform IV	O95704	Human	APBB3	ENSG00000113108	HGNC:20708	chromosome	5	140558268.0	140564598.0	-	NCBI	
12784-10	NC_000005.10	10307.0	SL025797	APBB3:PID 1	Amyloid beta A4 precursor protein-binding family B member 3:Phosphotyrosine Interaction Domain 1,Isoform II	O95704	Human	APBB3	ENSG00000113108	HGNC:20708	chromosome	5	140558268.0	140564598.0	-	NCBI	
12521-3	NC_000001.11	1031.0	SL007230	CDN2C	Cyclin-dependent kinase 4 inhibitor C	P42773	Human	CDKN2C	ENSG00000123080	HGNC:1789	chromosome	1	50968706.0	50974634.0	+	NCBI	
13986-6	NC_000002.12	10314.0	SL010800	LANC1	LanC-like protein 1	O43813	Human	LANCL1	ENSG00000115365	HGNC:6508	chromosome	2	210431251.0	210477584.0	-	NCBI	
20593-10	NC_000021.9	10317.0	SL018857	B3GT5	Beta-1,3-galactosyltransferase 5	Q9Y2C3	Human	B3GALT5	ENSG00000183778	HGNC:920	chromosome	21	39612940.0	39673137.0	+	NCBI	
21282-21	NC_000005.10	10318.0	SL022262	TNIP1	TNFAIP3-interacting protein 1	Q15025	Human	TNIP1	ENSG00000145901	HGNC:16903	chromosome	5	151029943.0	151087685.0	-	NCBI	
12376-85	NC_000019.10	1032.0	SL003762	p19-INK4d	Cyclin-dependent kinase 4 inhibitor D	P55273	Human	CDKN2D	ENSG00000129355	HGNC:1790	chromosome	19	10566460.0	10568979.0	-	NCBI	
3187-52	NC_000006.12	10321.0	SL007284	CRIS3	Cysteine-rich secretory protein 3	P54108	Human	CRISP3	ENSG00000096006	HGNC:16904	chromosome	6	49727376.0	49744388.0	-	NCBI	
23660-112	NC_000002.12	10324.0	SL023275	KLH41	Kelch-like protein 41	O60662	Human	KLHL41	ENSG00000239474	HGNC:16905	chromosome	2	169509702.0	169526258.0	+	NCBI	
6247-9	NC_000020.11	10326.0	SL008942	SIRB1	Signal-regulatory protein beta-1	O00241	Human	SIRPB1	ENSG00000101307	HGNC:15928	chromosome	20	1561385.0	1620009.0	-	NCBI	
4192-10	NC_000001.11	10327.0	SL008039	AK1A1	Alcohol dehydrogenase [NADP(+)]	P14550	Human	AKR1A1	ENSG00000117448	HGNC:380	chromosome	1	45550826.0	45570049.0	+	NCBI	
17770-42	NC_000016.10	10328.0	SL020938	EMC8	ER membrane protein complex subunit 8	O43402	Human	EMC8	ENSG00000131148	HGNC:7864	chromosome	16	85778624.0	85799544.0	-	NCBI	
14178-18	NC_000014.9	1033.0	SL007463	CDKN3	Cyclin-dependent kinase inhibitor 3	Q16667	Human	CDKN3	ENSG00000100526	HGNC:1791	chromosome	14	54397007.0	54420218.0	+	NCBI	
3030-3	NC_000019.10	10332.0	SL005158	DC-SIGNR	C-type lectin domain family 4 member M	Q9H2X3	Human	CLEC4M	ENSG00000104938	HGNC:13523	chromosome	19	7763243.0	7769605.0	+	NCBI	
8255-34	NC_000011.10	10335.0	SL011114	MRVI1	Protein MRVI1	Q9Y6F6	Human	IRAG1	ENSG00000072952	HGNC:7237	chromosome	11	10573095.0	10693755.0	-	NCBI	
9168-31	NC_000007.14	10344.0	SL003170	Eotaxin-3	C-C motif chemokine 26	Q9Y258	Human	CCL26	ENSG00000006606	HGNC:10625	chromosome	7	75769524.0	75791597.0	-	NCBI	
22792-21	NC_000001.11	10352.0	SL022836	SYWM	Tryptophan--tRNA ligase, mitochondrial	Q9UGM6	Human	WARS2	ENSG00000116874	HGNC:12730	chromosome	1	119031216.0	119140672.0	-	NCBI	
21138-2	NC_000008.11	10361.0	SL022143	NPM2	Nucleoplasmin-2	Q86SE8	Human	NPM2	ENSG00000158806	HGNC:7930	chromosome	8	22024134.0	22036897.0	+	NCBI	
11551-16	NC_000019.10	10362.0	SL019534	HM20B	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related	Q9P0W2	Human	HMG20B	ENSG00000064961	HGNC:5002	chromosome	19	3572944.0	3579083.0	+	NCBI	
12712-9	NC_000015.10	10363.0	SL019881	HM20A	High mobility group protein 20A	Q9NP66	Human	HMG20A	ENSG00000140382	HGNC:5001	chromosome	15	77420888.0	77520050.0	+	NCBI	
3222-11	NC_000007.14	10371.0	SL010379	Semaphorin 3A	Semaphorin-3A	Q14563	Human	SEMA3A	ENSG00000075213	HGNC:10723	chromosome	7	83955777.0	84492725.0	-	NCBI	
12439-67	NW_018654722.1	10379.0	SL004395	ISGF3	Interferon regulatory factor 9	Q00978	Human	IRF9	ENSG00000285048|ENSG00000213928	HGNC:6131	fix patch	14	462243.0	467543.0	+	NCBI	
12439-67	NC_000014.9	10379.0	SL004395	ISGF3	Interferon regulatory factor 9	Q00978	Human	IRF9	ENSG00000285048|ENSG00000213928	HGNC:6131	chromosome	14	24161265.0	24166565.0	+	NCBI	
17814-8	NC_000001.11	10380.0	SL009020	BPNT1	3'(2'),5'-bisphosphate nucleotidase 1	O95861	Human	BPNT1	ENSG00000162813	HGNC:1096	chromosome	1	220057482.0	220089788.0	-	NCBI	
17692-2	NC_000006.12	10384.0	SL006193	BT3A3	Butyrophilin subfamily 3 member A3	O00478	Human	BTN3A3	ENSG00000111801	HGNC:1140	chromosome	6	26440504.0	26453415.0	+	NCBI	
22950-6	NC_000006.12	10384.0	SL006193	BT3A3	Butyrophilin subfamily 3 member A3	O00478	Human	BTN3A3	ENSG00000111801	HGNC:1140	chromosome	6	26440504.0	26453415.0	+	NCBI	
22586-24	NC_000006.12	10385.0	SL008519	BT2A2	Butyrophilin subfamily 2 member A2	Q8WVV5	Human	BTN2A2	ENSG00000124508	HGNC:1137	chromosome	6	26383108.0	26394874.0	+	NCBI	
19122-47	NC_000018.10	103910.0	SL016370	ML12B	Myosin regulatory light chain 12B	O14950	Human	MYL12B	ENSG00000118680	HGNC:29827	chromosome	18	3262133.0	3278461.0	+	NCBI	
12345-4	NC_000004.12	10393.0	SL019703	APC10	Anaphase-promoting complex subunit 10	Q9UM13	Human	ANAPC10	ENSG00000164162	HGNC:24077	chromosome	4	144994575.0	145098571.0	-	NCBI	
9015-1	NC_000011.10	10394.0	SL007780	PRG3	Proteoglycan 3	Q9Y2Y8	Human	PRG3	ENSG00000156575	HGNC:9363	chromosome	11	57376769.0	57381150.0	-	NCBI	
19215-7	NC_000008.11	10397.0	SL007570	NDRG1	Protein NDRG1	Q92597	Human	NDRG1	ENSG00000104419	HGNC:7679	chromosome	8	133237175.0	133297252.0	-	NCBI	
21817-5	NC_000020.11	10398.0	SL011290	MYL9	Myosin, light chain 9, regulatory	P24844	Human	MYL9	ENSG00000101335	HGNC:15754	chromosome	20	36541519.0	36551447.0	+	NCBI	
21857-26	NC_000005.10	10399.0	SL004936	RACK1	Guanine nucleotide-binding protein subunit beta-2-like 1	P63244	Human	RACK1	ENSG00000204628	HGNC:4399	chromosome	5	181236897.0	181243906.0	-	NCBI	
13513-174	NC_000001.11	10401.0	SL020133	PIAS3	E3 SUMO-protein ligase PIAS3	Q9Y6X2	Human	PIAS3	ENSG00000131788	HGNC:16861	chromosome	1	145848522.0	145859081.0	-	NCBI	
6947-4	NC_000003.12	10402.0	SL009530	SIA10	Type 2 lactosamine alpha-2,3-sialyltransferase	Q9Y274	Human	ST3GAL6	ENSG00000064225	HGNC:18080	chromosome	3	98732262.0	98795852.0	+	NCBI	
12730-3	NC_000018.10	10403.0	SL006986	KNTC2	Kinetochore protein NDC80 homolog	O14777	Human	NDC80	ENSG00000080986	HGNC:16909	chromosome	18	2571557.0	2616635.0	+	NCBI	
9394-19	NC_000008.11	10404.0	SL005492	Aminopeptidase	Carboxypeptidase Q	Q9Y646	Human	CPQ	ENSG00000104324	HGNC:16910	chromosome	8	96645242.0	97143501.0	+	NCBI	
11388-75	NC_000020.11	10406.0	SL001690	HE4	WAP four-disulfide core domain protein 2	Q14508	Human	WFDC2	ENSG00000101443	HGNC:15939	chromosome	20	45469753.0	45481532.0	+	NCBI	
5762-35	NW_018654717.1	10407.0	SL009230	Sperm-associated antigen 11	Sperm-associated antigen 11B	Q08648	Human	SPAG11B	ENSG00000164871|ENSG00000274405	HGNC:14534	fix patch	8	5445301.0	5461083.0	+	NCBI	
5762-35	NT_187570.1	10407.0	SL009230	Sperm-associated antigen 11	Sperm-associated antigen 11B	Q08648	Human	SPAG11B	ENSG00000164871|ENSG00000274405	HGNC:14534	alternate scaffold	8	130827.0	146652.0	-	NCBI	
5762-35	NC_000008.11	10407.0	SL009230	Sperm-associated antigen 11	Sperm-associated antigen 11B	Q08648	Human	SPAG11B	ENSG00000164871|ENSG00000274405	HGNC:14534	chromosome	8	7447754.0	7463542.0	-	NCBI	
5726-49	NW_018654717.1	10407.0	SL012583	SG11A	Sperm-associated antigen 11A	Q6PDA7	Human	SPAG11A	ENSG00000178287	HGNC:33342	fix patch	8	5445301.0	5461083.0	+	NCBI	
5726-49	NT_187570.1	10407.0	SL012583	SG11A	Sperm-associated antigen 11A	Q6PDA7	Human	SPAG11A	ENSG00000178287	HGNC:33342	alternate scaffold	8	130827.0	146652.0	-	NCBI	
